Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Fri Mar 2 2012,7:00 pm,Memphis Grizzlies,102,Toronto Raptors,99,Box Score,,
Fri Mar 2 2012,7:00 pm,Miami Heat,98,Utah Jazz,99,Box Score,,
Sat Mar 3 2012,7:00 pm,Oklahoma City Thunder,90,Atlanta Hawks,97,Box Score,,
Sat Mar 3 2012,7:30 pm,Utah Jazz,96,Dallas Mavericks,102,Box Score,,
Sat Mar 3 2012,7:00 pm,Detroit Pistons,83,Memphis Grizzlies,100,Box Score,,
Sat Mar 3 2012,7:00 pm,Indiana Pacers,102,New Orleans Hornets,84,Box Score,,
Sat Mar 3 2012,7:00 pm,Milwaukee Bucks,98,Orlando Magic,114,Box Score,,
Sat Mar 3 2012,7:00 pm,Minnesota Timberwolves,122,Portland Trail Blazers,110,Box Score,,
Sat Mar 3 2012,7:00 pm,Cleveland Cavaliers,98,Washington Wizards,101,Box Score,,
Sun Mar 4 2012,1:00 pm,New York Knicks,111,Boston Celtics,115,Box Score,OT,
Sun Mar 4 2012,6:00 pm,New Jersey Nets,104,Charlotte Bobcats,101,Box Score,,
Sun Mar 4 2012,6:00 pm,Los Angeles Clippers,105,Houston Rockets,103,Box Score,OT,
Sun Mar 4 2012,12:30 pm,Miami Heat,83,Los Angeles Lakers,93,Box Score,,
Sun Mar 4 2012,7:00 pm,Chicago Bulls,96,Philadelphia 76ers,91,Box Score,,
Sun Mar 4 2012,6:00 pm,Sacramento Kings,88,Phoenix Suns,96,Box Score,,
Sun Mar 4 2012,8:30 pm,Denver Nuggets,99,San Antonio Spurs,94,Box Score,,
Sun Mar 4 2012,6:00 pm,Golden State Warriors,75,Toronto Raptors,83,Box Score,,
Mon Mar 5 2012,7:00 pm,Indiana Pacers,72,Chicago Bulls,92,Box Score,,
Mon Mar 5 2012,7:00 pm,Utah Jazz,109,Cleveland Cavaliers,100,Box Score,,
Mon Mar 5 2012,7:00 pm,Sacramento Kings,116,Denver Nuggets,119,Box Score,OT,
Mon Mar 5 2012,7:00 pm,Philadelphia 76ers,93,Milwaukee Bucks,97,Box Score,,
Mon Mar 5 2012,7:00 pm,Los Angeles Clippers,94,Minnesota Timberwolves,95,Box Score,,
Mon Mar 5 2012,7:00 pm,Dallas Mavericks,91,Oklahoma City Thunder,95,Box Score,,
Mon Mar 5 2012,7:00 pm,New Orleans Hornets,74,Portland Trail Blazers,86,Box Score,,
Mon Mar 5 2012,7:00 pm,Orlando Magic,92,Toronto Raptors,88,Box Score,,
Mon Mar 5 2012,7:00 pm,Golden State Warriors,120,Washington Wizards,100,Box Score,,
Tue Mar 6 2012,7:30 pm,Houston Rockets,92,Boston Celtics,97,Box Score,OT,
Tue Mar 6 2012,7:00 pm,Orlando Magic,84,Charlotte Bobcats,100,Box Score,,
Tue Mar 6 2012,7:30 pm,New York Knicks,85,Dallas Mavericks,95,Box Score,,
Tue Mar 6 2012,7:30 pm,Los Angeles Lakers,85,Detroit Pistons,88,Box Score,OT,
Tue Mar 6 2012,7:00 pm,Atlanta Hawks,101,Indiana Pacers,96,Box Score,,
Tue Mar 6 2012,7:30 pm,New Jersey Nets,78,Miami Heat,108,Box Score,,
Wed Mar 7 2012,7:00 pm,Utah Jazz,99,Charlotte Bobcats,93,Box Score,,
Wed Mar 7 2012,7:00 pm,Cleveland Cavaliers,100,Denver Nuggets,99,Box Score,,
Wed Mar 7 2012,7:30 pm,Memphis Grizzlies,110,Golden State Warriors,92,Box Score,,
Wed Mar 7 2012,7:30 pm,Atlanta Hawks,86,Miami Heat,89,Box Score,,
Wed Mar 7 2012,7:00 pm,Chicago Bulls,106,Milwaukee Bucks,104,Box Score,,
Wed Mar 7 2012,7:00 pm,Portland Trail Blazers,94,Minnesota Timberwolves,106,Box Score,,
Wed Mar 7 2012,8:00 pm,Los Angeles Clippers,100,New Jersey Nets,101,Box Score,,
Wed Mar 7 2012,7:00 pm,Phoenix Suns,104,Oklahoma City Thunder,115,Box Score,,
Wed Mar 7 2012,7:00 pm,Boston Celtics,71,Philadelphia 76ers,103,Box Score,,
Wed Mar 7 2012,7:00 pm,New Orleans Hornets,98,Sacramento Kings,99,Box Score,,
Wed Mar 7 2012,7:30 pm,New York Knicks,105,San Antonio Spurs,118,Box Score,,
Wed Mar 7 2012,7:00 pm,Houston Rockets,98,Toronto Raptors,116,Box Score,,
Wed Mar 7 2012,7:00 pm,Los Angeles Lakers,101,Washington Wizards,106,Box Score,,
Thu Mar 8 2012,7:00 pm,Orlando Magic,99,Chicago Bulls,94,Box Score,,
Thu Mar 8 2012,8:30 pm,Dallas Mavericks,94,Phoenix Suns,96,Box Score,,
Fri Mar 9 2012,7:30 pm,Portland Trail Blazers,86,Boston Celtics,104,Box Score,,
Fri Mar 9 2012,7:00 pm,New Jersey Nets,83,Charlotte Bobcats,74,Box Score,,
Fri Mar 9 2012,7:00 pm,New Orleans Hornets,97,Denver Nuggets,110,Box Score,,
Fri Mar 9 2012,7:30 pm,Atlanta Hawks,85,Detroit Pistons,86,Box Score,,
Fri Mar 9 2012,7:30 pm,New York Knicks,114,Milwaukee Bucks,119,Box Score,,
Fri Mar 9 2012,7:00 pm,Los Angeles Lakers,105,Minnesota Timberwolves,102,Box Score,,
Fri Mar 9 2012,7:00 pm,Cleveland Cavaliers,96,Oklahoma City Thunder,90,Box Score,,
Fri Mar 9 2012,7:00 pm,Utah Jazz,91,Philadelphia 76ers,104,Box Score,,
Fri Mar 9 2012,7:00 pm,Dallas Mavericks,97,Sacramento Kings,110,Box Score,,
Fri Mar 9 2012,7:30 pm,Los Angeles Clippers,120,San Antonio Spurs,108,Box Score,,
Sat Mar 10 2012,7:00 pm,Utah Jazz,97,Chicago Bulls,111,Box Score,,
Sat Mar 10 2012,7:30 pm,Toronto Raptors,86,Detroit Pistons,105,Box Score,,
Sat Mar 10 2012,7:30 pm,Dallas Mavericks,87,Golden State Warriors,111,Box Score,,
Sat Mar 10 2012,7:30 pm,Indiana Pacers,91,Miami Heat,93,Box Score,OT,
Sat Mar 10 2012,7:00 pm,New Orleans Hornets,95,Minnesota Timberwolves,89,Box Score,,
Sat Mar 10 2012,8:00 pm,Houston Rockets,112,New Jersey Nets,106,Box Score,,
Sat Mar 10 2012,7:00 pm,Charlotte Bobcats,95,Oklahoma City Thunder,122,Box Score,,
Sat Mar 10 2012,7:00 pm,Memphis Grizzlies,91,Phoenix Suns,98,Box Score,,
Sat Mar 10 2012,7:00 pm,Portland Trail Blazers,110,Washington Wizards,99,Box Score,,
Sun Mar 11 2012,6:00 pm,Houston Rockets,107,Cleveland Cavaliers,118,Box Score,,
Sun Mar 11 2012,6:00 pm,Memphis Grizzlies,94,Denver Nuggets,91,Box Score,,
Sun Mar 11 2012,6:30 pm,Golden State Warriors,97,Los Angeles Clippers,93,Box Score,,
Sun Mar 11 2012,12:30 pm,Boston Celtics,94,Los Angeles Lakers,97,Box Score,,
Sun Mar 11 2012,12:00 pm,Philadelphia 76ers,106,New York Knicks,94,Box Score,,
Sun Mar 11 2012,6:00 pm,Indiana Pacers,94,Orlando Magic,107,Box Score,,
Sun Mar 11 2012,6:00 pm,Atlanta Hawks,106,Sacramento Kings,99,Box Score,,
Sun Mar 11 2012,6:00 pm,Milwaukee Bucks,105,Toronto Raptors,99,Box Score,,
Mon Mar 12 2012,7:00 pm,New York Knicks,99,Chicago Bulls,104,Box Score,,
Mon Mar 12 2012,7:30 pm,Boston Celtics,94,Los Angeles Clippers,85,Box Score,,
Mon Mar 12 2012,7:30 pm,Milwaukee Bucks,105,New Jersey Nets,99,Box Score,,
Mon Mar 12 2012,7:00 pm,Charlotte Bobcats,73,New Orleans Hornets,71,Box Score,,
Mon Mar 12 2012,7:00 pm,Minnesota Timberwolves,127,Phoenix Suns,124,Box Score,,
Mon Mar 12 2012,7:30 pm,Washington Wizards,97,San Antonio Spurs,112,Box Score,,
Mon Mar 12 2012,7:00 pm,Detroit Pistons,90,Utah Jazz,105,Box Score,,
Tue Mar 13 2012,7:00 pm,Toronto Raptors,96,Cleveland Cavaliers,88,Box Score,,
Tue Mar 13 2012,7:30 pm,Washington Wizards,98,Dallas Mavericks,107,Box Score,,
Tue Mar 13 2012,7:00 pm,Atlanta Hawks,117,Denver Nuggets,118,Box Score,OT,
Tue Mar 13 2012,7:00 pm,Portland Trail Blazers,75,Indiana Pacers,92,Box Score,,
Tue Mar 13 2012,7:00 pm,Los Angeles Lakers,116,Memphis Grizzlies,111,Box Score,2OT,
Tue Mar 13 2012,7:00 pm,Houston Rockets,104,Oklahoma City Thunder,103,Box Score,,
Tue Mar 13 2012,7:00 pm,Miami Heat,98,Orlando Magic,104,Box Score,OT,
Tue Mar 13 2012,7:00 pm,Golden State Warriors,115,Sacramento Kings,89,Box Score,,
Wed Mar 14 2012,8:30 pm,Miami Heat,102,Chicago Bulls,106,Box Score,,
Wed Mar 14 2012,7:30 pm,Boston Celtics,105,Golden State Warriors,103,Box Score,,
Wed Mar 14 2012,7:00 pm,Charlotte Bobcats,87,Houston Rockets,107,Box Score,,
Wed Mar 14 2012,7:00 pm,Philadelphia 76ers,94,Indiana Pacers,111,Box Score,,
Wed Mar 14 2012,7:30 pm,Atlanta Hawks,82,Los Angeles Clippers,96,Box Score,,
Wed Mar 14 2012,7:00 pm,Cleveland Cavaliers,105,Milwaukee Bucks,115,Box Score,,
Wed Mar 14 2012,7:30 pm,Toronto Raptors,84,New Jersey Nets,98,Box Score,,
Wed Mar 14 2012,7:00 pm,Los Angeles Lakers,107,New Orleans Hornets,101,Box Score,OT,
Wed Mar 14 2012,7:30 pm,Portland Trail Blazers,79,New York Knicks,121,Box Score,,
Wed Mar 14 2012,7:30 pm,Utah Jazz,111,Phoenix Suns,120,Box Score,,
Wed Mar 14 2012,7:00 pm,Detroit Pistons,124,Sacramento Kings,112,Box Score,,
Wed Mar 14 2012,7:30 pm,Orlando Magic,111,San Antonio Spurs,122,Box Score,,
Thu Mar 15 2012,7:30 pm,Charlotte Bobcats,96,Dallas Mavericks,101,Box Score,,
Thu Mar 15 2012,7:00 pm,Oklahoma City Thunder,103,Denver Nuggets,90,Box Score,,
Thu Mar 15 2012,7:30 pm,Phoenix Suns,91,Los Angeles Clippers,87,Box Score,,
Thu Mar 15 2012,7:00 pm,Washington Wizards,99,New Orleans Hornets,89,Box Score,,
Thu Mar 15 2012,7:00 pm,Minnesota Timberwolves,105,Utah Jazz,111,Box Score,OT,
Fri Mar 16 2012,7:30 pm,Washington Wizards,88,Atlanta Hawks,102,Box Score,,
Fri Mar 16 2012,7:00 pm,Portland Trail Blazers,100,Chicago Bulls,89,Box Score,,
Fri Mar 16 2012,7:30 pm,Milwaukee Bucks,120,Golden State Warriors,98,Box Score,,
Fri Mar 16 2012,7:30 pm,Minnesota Timberwolves,92,Los Angeles Lakers,97,Box Score,,
Fri Mar 16 2012,7:00 pm,Toronto Raptors,114,Memphis Grizzlies,110,Box Score,OT,
Fri Mar 16 2012,7:30 pm,Indiana Pacers,100,New York Knicks,115,Box Score,,
Fri Mar 16 2012,8:30 pm,San Antonio Spurs,114,Oklahoma City Thunder,105,Box Score,,
Fri Mar 16 2012,7:00 pm,New Jersey Nets,70,Orlando Magic,86,Box Score,,
Fri Mar 16 2012,7:00 pm,Miami Heat,84,Philadelphia 76ers,78,Box Score,,
Fri Mar 16 2012,7:00 pm,Detroit Pistons,101,Phoenix Suns,109,Box Score,,
Fri Mar 16 2012,7:00 pm,Boston Celtics,95,Sacramento Kings,120,Box Score,,
Sat Mar 17 2012,7:00 pm,Toronto Raptors,103,Charlotte Bobcats,107,Box Score,,
Sat Mar 17 2012,7:00 pm,Philadelphia 76ers,80,Chicago Bulls,89,Box Score,,
Sat Mar 17 2012,8:00 pm,San Antonio Spurs,99,Dallas Mavericks,106,Box Score,,
Sat Mar 17 2012,7:00 pm,Boston Celtics,91,Denver Nuggets,98,Box Score,,
Sat Mar 17 2012,7:00 pm,New York Knicks,102,Indiana Pacers,88,Box Score,,
Sat Mar 17 2012,12:30 pm,Houston Rockets,91,Los Angeles Clippers,95,Box Score,,
Sat Mar 17 2012,8:00 pm,New Orleans Hornets,102,New Jersey Nets,94,Box Score,,
Sat Mar 17 2012,7:00 pm,Golden State Warriors,92,Utah Jazz,99,Box Score,OT,
Sun Mar 18 2012,3:00 pm,Atlanta Hawks,103,Cleveland Cavaliers,87,Box Score,,
Sun Mar 18 2012,12:30 pm,Detroit Pistons,83,Los Angeles Clippers,87,Box Score,OT,
Sun Mar 18 2012,6:30 pm,Utah Jazz,103,Los Angeles Lakers,99,Box Score,,
Sun Mar 18 2012,5:00 pm,Washington Wizards,92,Memphis Grizzlies,97,Box Score,,
Sun Mar 18 2012,7:00 pm,Orlando Magic,81,Miami Heat,91,Box Score,,
Sun Mar 18 2012,8:30 pm,Portland Trail Blazers,95,Oklahoma City Thunder,111,Box Score,,
Sun Mar 18 2012,6:00 pm,Houston Rockets,86,Phoenix Suns,99,Box Score,,
Sun Mar 18 2012,3:00 pm,Minnesota Timberwolves,99,Sacramento Kings,115,Box Score,,
Mon Mar 19 2012,7:30 pm,Boston Celtics,79,Atlanta Hawks,76,Box Score,,
Mon Mar 19 2012,7:00 pm,Philadelphia 76ers,105,Charlotte Bobcats,80,Box Score,,
Mon Mar 19 2012,8:30 pm,Dallas Mavericks,112,Denver Nuggets,95,Box Score,,
Mon Mar 19 2012,7:30 pm,Minnesota Timberwolves,97,Golden State Warriors,93,Box Score,,
Mon Mar 19 2012,7:30 pm,Cleveland Cavaliers,105,New Jersey Nets,100,Box Score,,
Mon Mar 19 2012,8:00 pm,Chicago Bulls,85,Orlando Magic,59,Box Score,,
Tue Mar 20 2012,7:00 pm,Los Angeles Lakers,104,Houston Rockets,107,Box Score,,
Tue Mar 20 2012,7:00 pm,Los Angeles Clippers,89,Indiana Pacers,102,Box Score,,
Tue Mar 20 2012,7:30 pm,Phoenix Suns,95,Miami Heat,99,Box Score,,
Tue Mar 20 2012,7:30 pm,Toronto Raptors,87,New York Knicks,106,Box Score,,
Tue Mar 20 2012,7:00 pm,Milwaukee Bucks,116,Portland Trail Blazers,87,Box Score,,
Tue Mar 20 2012,7:00 pm,Memphis Grizzlies,110,Sacramento Kings,119,Box Score,,
Tue Mar 20 2012,7:00 pm,Oklahoma City Thunder,90,Utah Jazz,97,Box Score,,
Wed Mar 21 2012,7:30 pm,Cleveland Cavaliers,102,Atlanta Hawks,103,Box Score,OT,
Wed Mar 21 2012,8:30 pm,Los Angeles Lakers,109,Dallas Mavericks,93,Box Score,,
Wed Mar 21 2012,7:00 pm,Detroit Pistons,115,Denver Nuggets,116,Box Score,,
Wed Mar 21 2012,7:30 pm,Washington Wizards,108,New Jersey Nets,89,Box Score,,
Wed Mar 21 2012,7:00 pm,Golden State Warriors,101,New Orleans Hornets,92,Box Score,,
Wed Mar 21 2012,7:00 pm,Los Angeles Clippers,91,Oklahoma City Thunder,114,Box Score,,
Wed Mar 21 2012,7:00 pm,Phoenix Suns,93,Orlando Magic,103,Box Score,,
Wed Mar 21 2012,7:00 pm,New York Knicks,82,Philadelphia 76ers,79,Box Score,,
Wed Mar 21 2012,7:30 pm,Minnesota Timberwolves,100,San Antonio Spurs,116,Box Score,,
Wed Mar 21 2012,7:00 pm,Chicago Bulls,94,Toronto Raptors,82,Box Score,,
Thu Mar 22 2012,7:00 pm,Golden State Warriors,83,Houston Rockets,109,Box Score,,
Thu Mar 22 2012,7:00 pm,Boston Celtics,100,Milwaukee Bucks,91,Box Score,,
Thu Mar 22 2012,7:00 pm,Los Angeles Clippers,90,New Orleans Hornets,97,Box Score,,
Thu Mar 22 2012,7:00 pm,Memphis Grizzlies,93,Portland Trail Blazers,97,Box Score,,
Thu Mar 22 2012,7:00 pm,Utah Jazz,103,Sacramento Kings,102,Box Score,,
Thu Mar 22 2012,7:00 pm,Indiana Pacers,85,Washington Wizards,83,Box Score,,
Fri Mar 23 2012,7:30 pm,New Jersey Nets,84,Atlanta Hawks,93,Box Score,,
Fri Mar 23 2012,7:00 pm,Milwaukee Bucks,112,Charlotte Bobcats,92,Box Score,,
Fri Mar 23 2012,7:30 pm,Miami Heat,88,Detroit Pistons,73,Box Score,,
Fri Mar 23 2012,7:00 pm,Phoenix Suns,113,Indiana Pacers,111,Box Score,,
Fri Mar 23 2012,7:30 pm,Portland Trail Blazers,96,Los Angeles Lakers,103,Box Score,,
Fri Mar 23 2012,7:00 pm,Minnesota Timberwolves,140,Oklahoma City Thunder,149,Box Score,2OT,
Fri Mar 23 2012,7:00 pm,Cleveland Cavaliers,80,Orlando Magic,93,Box Score,,
Fri Mar 23 2012,8:00 pm,Boston Celtics,86,Philadelphia 76ers,99,Box Score,,
Fri Mar 23 2012,7:30 pm,Dallas Mavericks,87,San Antonio Spurs,104,Box Score,,
Fri Mar 23 2012,7:00 pm,New York Knicks,79,Toronto Raptors,96,Box Score,,
Fri Mar 23 2012,8:30 pm,Denver Nuggets,102,Utah Jazz,121,Box Score,,
Sat Mar 24 2012,7:00 pm,Toronto Raptors,101,Chicago Bulls,102,Box Score,OT,
Sat Mar 24 2012,7:30 pm,Sacramento Kings,108,Golden State Warriors,111,Box Score,,
Sat Mar 24 2012,7:00 pm,Dallas Mavericks,101,Houston Rockets,99,Box Score,OT,
Sat Mar 24 2012,12:00 pm,Memphis Grizzlies,85,Los Angeles Clippers,101,Box Score,,
Sat Mar 24 2012,7:30 pm,Indiana Pacers,125,Milwaukee Bucks,104,Box Score,,
Sat Mar 24 2012,7:30 pm,Charlotte Bobcats,89,New Jersey Nets,102,Box Score,,
Sat Mar 24 2012,7:00 pm,San Antonio Spurs,89,New Orleans Hornets,86,Box Score,,
Sat Mar 24 2012,7:30 pm,Detroit Pistons,79,New York Knicks,101,Box Score,,
Sat Mar 24 2012,7:00 pm,Atlanta Hawks,95,Washington Wizards,92,Box Score,,
Sun Mar 25 2012,6:00 pm,Utah Jazz,133,Atlanta Hawks,139,Box Score,4OT,
Sun Mar 25 2012,6:00 pm,Washington Wizards,76,Boston Celtics,88,Box Score,,
Sun Mar 25 2012,3:00 pm,Phoenix Suns,108,Cleveland Cavaliers,83,Box Score,,
Sun Mar 25 2012,7:30 pm,Memphis Grizzlies,102,Los Angeles Lakers,96,Box Score,,
Sun Mar 25 2012,2:30 pm,Denver Nuggets,100,Minnesota Timberwolves,117,Box Score,,
Sun Mar 25 2012,7:00 pm,Miami Heat,87,Oklahoma City Thunder,103,Box Score,,
Sun Mar 25 2012,6:00 pm,Golden State Warriors,87,Portland Trail Blazers,90,Box Score,,
Sun Mar 25 2012,6:00 pm,Philadelphia 76ers,76,San Antonio Spurs,93,Box Score,,
Mon Mar 26 2012,7:00 pm,Boston Celtics,102,Charlotte Bobcats,95,Box Score,,
Mon Mar 26 2012,7:00 pm,Denver Nuggets,108,Chicago Bulls,91,Box Score,,
Mon Mar 26 2012,7:00 pm,Sacramento Kings,106,Houston Rockets,113,Box Score,OT,
Mon Mar 26 2012,7:00 pm,Miami Heat,90,Indiana Pacers,105,Box Score,,
Mon Mar 26 2012,7:30 pm,New Orleans Hornets,85,Los Angeles Clippers,97,Box Score,,
Mon Mar 26 2012,7:30 pm,Utah Jazz,105,New Jersey Nets,84,Box Score,,
Mon Mar 26 2012,7:30 pm,Milwaukee Bucks,80,New York Knicks,89,Box Score,,
Mon Mar 26 2012,7:00 pm,Orlando Magic,117,Toronto Raptors,101,Box Score,,
Mon Mar 26 2012,7:00 pm,Detroit Pistons,79,Washington Wizards,77,Box Score,,
Tue Mar 27 2012,7:30 pm,Houston Rockets,81,Dallas Mavericks,90,Box Score,,
Tue Mar 27 2012,7:30 pm,Los Angeles Lakers,104,Golden State Warriors,101,Box Score,,
Tue Mar 27 2012,7:00 pm,Minnesota Timberwolves,86,Memphis Grizzlies,93,Box Score,,
Tue Mar 27 2012,7:00 pm,Atlanta Hawks,101,Milwaukee Bucks,108,Box Score,,
Tue Mar 27 2012,7:00 pm,Cleveland Cavaliers,85,Philadelphia 76ers,103,Box Score,,
Tue Mar 27 2012,7:00 pm,San Antonio Spurs,107,Phoenix Suns,100,Box Score,,
Tue Mar 27 2012,7:00 pm,Oklahoma City Thunder,109,Portland Trail Blazers,95,Box Score,,
Wed Mar 28 2012,7:30 pm,Chicago Bulls,98,Atlanta Hawks,77,Box Score,,
Wed Mar 28 2012,7:30 pm,Utah Jazz,82,Boston Celtics,94,Box Score,,
Wed Mar 28 2012,7:00 pm,Minnesota Timberwolves,88,Charlotte Bobcats,83,Box Score,,
Wed Mar 28 2012,7:00 pm,Detroit Pistons,87,Cleveland Cavaliers,75,Box Score,,
Wed Mar 28 2012,7:30 pm,New Orleans Hornets,102,Golden State Warriors,87,Box Score,,
Wed Mar 28 2012,7:30 pm,Phoenix Suns,86,Los Angeles Clippers,103,Box Score,,
Wed Mar 28 2012,7:30 pm,Indiana Pacers,84,New Jersey Nets,100,Box Score,,
Wed Mar 28 2012,7:00 pm,Orlando Magic,86,New York Knicks,108,Box Score,,
Wed Mar 28 2012,7:00 pm,San Antonio Spurs,117,Sacramento Kings,112,Box Score,,
Wed Mar 28 2012,7:00 pm,Denver Nuggets,96,Toronto Raptors,105,Box Score,,
Thu Mar 29 2012,7:00 pm,Washington Wizards,89,Indiana Pacers,93,Box Score,,
Thu Mar 29 2012,7:30 pm,Oklahoma City Thunder,102,Los Angeles Lakers,93,Box Score,,
Thu Mar 29 2012,8:00 pm,Dallas Mavericks,85,Miami Heat,106,Box Score,,
Thu Mar 29 2012,7:00 pm,New Orleans Hornets,93,Portland Trail Blazers,99,Box Score,,
Fri Mar 30 2012,7:30 pm,New York Knicks,90,Atlanta Hawks,100,Box Score,,
Fri Mar 30 2012,7:00 pm,Denver Nuggets,99,Charlotte Bobcats,88,Box Score,,
Fri Mar 30 2012,7:00 pm,Detroit Pistons,71,Chicago Bulls,83,Box Score,,
Fri Mar 30 2012,7:30 pm,Milwaukee Bucks,121,Cleveland Cavaliers,84,Box Score,,
Fri Mar 30 2012,7:30 pm,New Jersey Nets,102,Golden State Warriors,100,Box Score,,
Fri Mar 30 2012,7:00 pm,Memphis Grizzlies,89,Houston Rockets,98,Box Score,,
Fri Mar 30 2012,7:30 pm,Portland Trail Blazers,97,Los Angeles Clippers,98,Box Score,,
Fri Mar 30 2012,7:00 pm,Boston Celtics,100,Minnesota Timberwolves,79,Box Score,,
Fri Mar 30 2012,8:00 pm,Dallas Mavericks,100,Orlando Magic,98,Box Score,,
Fri Mar 30 2012,7:00 pm,Miami Heat,113,Toronto Raptors,101,Box Score,,
Fri Mar 30 2012,7:00 pm,Sacramento Kings,104,Utah Jazz,103,Box Score,,
Fri Mar 30 2012,7:00 pm,Philadelphia 76ers,76,Washington Wizards,97,Box Score,,
Sat Mar 31 2012,7:30 pm,Charlotte Bobcats,107,Detroit Pistons,110,Box Score,OT,
Sat Mar 31 2012,7:30 pm,Utah Jazz,96,Los Angeles Clippers,105,Box Score,,
Sat Mar 31 2012,12:30 pm,New Orleans Hornets,85,Los Angeles Lakers,88,Box Score,,
Sat Mar 31 2012,7:30 pm,Memphis Grizzlies,99,Milwaukee Bucks,95,Box Score,,
Sat Mar 31 2012,7:30 pm,Cleveland Cavaliers,75,New York Knicks,91,Box Score,,
Sat Mar 31 2012,7:30 pm,Atlanta Hawks,90,Philadelphia 76ers,95,Box Score,,
Sat Mar 31 2012,7:00 pm,New Jersey Nets,111,Sacramento Kings,99,Box Score,,
Sat Mar 31 2012,7:30 pm,Indiana Pacers,103,San Antonio Spurs,112,Box Score,,
Sun Apr 1 2012,3:30 pm,Miami Heat,72,Boston Celtics,91,Box Score,,
Sun Apr 1 2012,6:00 pm,Indiana Pacers,104,Houston Rockets,102,Box Score,OT,
Sun Apr 1 2012,6:30 pm,Golden State Warriors,112,Los Angeles Lakers,120,Box Score,,
Sun Apr 1 2012,12:00 pm,Chicago Bulls,78,Oklahoma City Thunder,92,Box Score,,
Sun Apr 1 2012,6:00 pm,Denver Nuggets,104,Orlando Magic,101,Box Score,,
Sun Apr 1 2012,6:00 pm,New Orleans Hornets,75,Phoenix Suns,92,Box Score,,
Sun Apr 1 2012,6:00 pm,Minnesota Timberwolves,106,Portland Trail Blazers,119,Box Score,,
Sun Apr 1 2012,6:00 pm,Washington Wizards,92,Toronto Raptors,99,Box Score,,
Mon Apr 2 2012,7:00 pm,Houston Rockets,99,Chicago Bulls,93,Box Score,,
Mon Apr 2 2012,7:30 pm,Los Angeles Clippers,94,Dallas Mavericks,75,Box Score,,
Mon Apr 2 2012,7:00 pm,Memphis Grizzlies,94,Oklahoma City Thunder,88,Box Score,,
Mon Apr 2 2012,7:00 pm,Utah Jazz,102,Portland Trail Blazers,97,Box Score,,
Mon Apr 2 2012,7:00 pm,Minnesota Timberwolves,108,Sacramento Kings,116,Box Score,,
Mon Apr 2 2012,7:00 pm,Milwaukee Bucks,112,Washington Wizards,98,Box Score,,
Tue Apr 3 2012,7:00 pm,San Antonio Spurs,125,Cleveland Cavaliers,90,Box Score,,
Tue Apr 3 2012,7:30 pm,Orlando Magic,95,Detroit Pistons,102,Box Score,,
Tue Apr 3 2012,7:00 pm,New York Knicks,104,Indiana Pacers,112,Box Score,,
Tue Apr 3 2012,7:30 pm,New Jersey Nets,87,Los Angeles Lakers,91,Box Score,,
Tue Apr 3 2012,7:00 pm,Golden State Warriors,94,Memphis Grizzlies,98,Box Score,,
Tue Apr 3 2012,7:30 pm,Philadelphia 76ers,93,Miami Heat,99,Box Score,,
Tue Apr 3 2012,7:00 pm,Phoenix Suns,109,Sacramento Kings,100,Box Score,,
Tue Apr 3 2012,7:00 pm,Charlotte Bobcats,87,Toronto Raptors,92,Box Score,,
Wed Apr 4 2012,7:30 pm,Charlotte Bobcats,93,Atlanta Hawks,120,Box Score,,
Wed Apr 4 2012,7:30 pm,San Antonio Spurs,87,Boston Celtics,86,Box Score,,
Wed Apr 4 2012,7:30 pm,Memphis Grizzlies,85,Dallas Mavericks,95,Box Score,,
Wed Apr 4 2012,7:30 pm,Los Angeles Lakers,113,Los Angeles Clippers,108,Box Score,,
Wed Apr 4 2012,8:00 pm,Oklahoma City Thunder,93,Miami Heat,98,Box Score,,
Wed Apr 4 2012,7:00 pm,Cleveland Cavaliers,98,Milwaukee Bucks,107,Box Score,,
